variant,seed,seat,won,final_vp,roads,settlements,cities,dev_cards,has_longest_road,has_largest_army,runtime_seconds
yop_off,197,1,0,7,7,3,2,4,0,0,2.556540540419519
yop_on,197,1,1,10,9,2,4,4,0,0,3.2477904176339507
yop_off,198,2,0,7,14,5,0,2,1,0,2.224330833181739
yop_on,198,2,0,7,14,5,0,2,1,0,2.2481268756091595
yop_off,199,3,1,10,9,4,2,7,0,0,2.6710322508588433
yop_on,199,3,0,7,8,5,0,7,0,0,2.729961708188057
yop_off,200,0,0,8,11,3,2,3,0,0,2.6315184999257326
yop_on,200,0,0,8,11,3,2,3,0,0,2.6500294161960483
yop_off,201,1,1,10,6,1,4,4,0,0,1.499677374958992
yop_on,201,1,1,10,6,1,4,4,0,0,1.4799902494996786
yop_off,202,2,1,10,12,4,2,5,1,0,2.874769083224237
yop_on,202,2,1,10,12,4,2,5,1,0,2.909782374277711
