strategy,seed,seat,winner,game_turns,first_road_global,first_road_own,first_settlement_global,first_settlement_own,first_city_global,first_city_own,first_dev_global,first_dev_own,first_lr_global,first_lr_own,first_la_global,first_la_own
five_resource,3,3,0,94,87,22,,,,,3,1,,,,
five_resource,3,4,0,94,32,8,,,,,4,1,,,,
five_resource,4,1,1,149,17,5,101,26,121,31,9,3,37,10,,
five_resource,4,2,0,149,26,7,42,11,70,18,6,2,,,,
five_resource,4,3,0,149,15,4,103,26,,,119,30,27,7,,
five_resource,4,4,0,149,8,2,48,12,,,36,9,,,,
five_resource,5,1,0,147,5,2,49,13,,,25,7,21,6,,
five_resource,5,2,0,147,34,9,146,37,50,13,10,3,,,,
five_resource,5,3,1,147,3,1,59,15,139,35,7,2,35,9,,
five_resource,5,4,0,147,40,10,,,,,4,1,,,,
five_resource,6,1,0,123,25,7,77,20,9,3,53,14,,,,
five_resource,6,2,0,123,10,3,58,15,22,6,122,31,,,,
five_resource,6,3,1,123,7,2,7,2,123,31,11,3,27,7,,
five_resource,6,4,0,123,4,1,,,,,32,8,,,,
five_resource,7,1,0,88,49,13,,,,,5,2,,,,
five_resource,7,2,0,88,6,2,70,18,,,2,1,,,,
five_resource,7,3,0,88,3,1,39,10,83,21,23,6,,,,
five_resource,7,4,1,88,4,1,32,8,44,11,,,12,3,,
five_resource,8,1,0,103,5,2,,,,,5,2,,,,
five_resource,8,2,0,103,2,1,58,15,,,90,23,18,5,,
five_resource,8,3,1,103,3,1,59,15,15,4,,,,,,
five_resource,8,4,0,103,52,13,,,,,4,1,,,,
five_resource,9,1,0,100,5,2,,,,,21,6,57,15,,
five_resource,9,2,0,100,6,2,98,25,,,26,7,,,,
five_resource,9,3,0,100,3,1,59,15,47,12,11,3,,,,
five_resource,9,4,1,100,20,5,88,22,12,3,4,1,40,10,,
five_resource,10,1,0,103,1,1,5,2,,,9,3,21,6,,
five_resource,10,2,0,103,2,1,82,21,26,7,42,11,,,,
five_resource,10,3,1,103,3,1,67,17,15,4,91,23,31,8,,
five_resource,10,4,0,103,4,1,,,,,68,17,56,14,,
five_resource,11,1,0,135,17,5,45,12,,,21,6,,,,
five_resource,11,2,0,135,10,3,82,21,,,2,1,66,17,,
five_resource,11,3,1,135,19,5,95,24,55,14,35,9,27,7,,
five_resource,11,4,0,135,20,5,,,124,31,4,1,,,,
five_resource,12,1,0,134,5,2,25,7,129,33,53,14,57,15,,
five_resource,12,2,1,134,10,3,78,20,82,21,74,19,22,6,,
five_resource,12,3,0,134,7,2,,,,,11,3,,,,
five_resource,12,4,0,134,4,1,72,18,108,27,24,6,36,9,,
five_resource,13,1,0,55,,,,,37,10,9,3,,,,
five_resource,13,2,0,55,10,3,50,13,18,5,6,2,,,,
five_resource,13,3,1,55,3,1,31,8,15,4,7,2,11,3,,
five_resource,13,4,0,55,8,2,,,,,4,1,48,12,,
five_resource,14,1,0,171,29,8,37,10,141,36,33,9,,,,
five_resource,14,2,0,171,6,2,138,35,,,2,1,,,,
five_resource,14,3,1,171,3,1,19,5,155,39,3,1,79,20,,
five_resource,14,4,0,171,4,1,,,,,100,25,24,6,,
five_resource,15,1,1,61,37,10,49,13,17,5,,,45,12,,
five_resource,15,2,0,61,6,2,,,42,11,14,4,,,,
five_resource,15,3,0,61,31,8,59,15,19,5,15,4,,,,
five_resource,15,4,0,61,36,9,,,,,16,4,,,,
five_resource,16,1,0,174,5,2,57,15,,,5,2,17,5,,
five_resource,16,2,1,174,6,2,26,7,146,37,22,6,,,,
five_resource,16,3,0,174,3,1,95,24,,,47,12,31,8,,
five_resource,16,4,0,174,8,2,152,38,168,42,32,8,40,10,,
five_resource,17,1,1,125,5,2,21,6,89,23,69,18,17,5,,
five_resource,17,2,0,125,6,2,66,17,,,18,5,,,,
five_resource,17,3,0,125,3,1,71,18,43,11,,,,,,
five_resource,17,4,0,125,4,1,64,16,124,31,104,26,16,4,,
five_resource,18,1,1,85,1,1,73,19,21,6,9,3,9,3,,
five_resource,18,2,0,85,2,1,58,15,74,19,10,3,,,,
five_resource,18,3,0,85,3,1,27,7,71,18,23,6,,,,
five_resource,18,4,0,85,40,10,,,,,4,1,,,,
five_resource,19,1,1,85,13,4,17,5,37,10,21,6,,,,
five_resource,19,2,0,85,2,1,78,20,,,14,4,30,8,,
five_resource,19,3,0,85,7,2,,,,,19,5,,,,
five_resource,19,4,0,85,12,3,60,15,,,16,4,28,7,,
five_resource,20,1,0,115,25,7,,,93,24,1,1,,,,
five_resource,20,2,0,115,2,1,114,29,,,74,19,10,3,,
five_resource,20,3,1,115,3,1,23,6,91,23,39,10,59,15,,
five_resource,20,4,0,115,20,5,,,72,18,12,3,,,,
five_resource,21,1,0,108,9,3,,,,,21,6,37,10,,
five_resource,21,2,0,108,10,3,58,15,30,8,22,6,82,21,,
five_resource,21,3,0,108,27,7,,,,,3,1,75,19,,
five_resource,21,4,1,108,8,2,92,23,32,8,4,1,24,6,,
five_resource,22,1,0,138,13,4,17,5,109,28,9,3,57,15,,
five_resource,22,2,1,138,42,11,130,33,22,6,10,3,122,31,,
five_resource,22,3,0,138,3,1,111,28,67,17,15,4,51,13,,
five_resource,22,4,0,138,4,1,72,18,,,16,4,,,,
five_resource,23,1,0,132,29,8,81,21,45,12,9,3,,,,
five_resource,23,2,0,132,18,5,26,7,122,31,26,7,,,,
five_resource,23,3,0,132,15,4,,,,,19,5,35,9,,
five_resource,23,4,1,132,36,9,80,20,120,30,28,7,56,14,,
five_resource,24,1,1,65,17,5,49,13,29,8,,,61,16,,
five_resource,24,2,0,65,30,8,,,,,,,,,,
five_resource,24,3,0,65,23,6,,,,,15,4,,,,
five_resource,24,4,0,65,12,3,40,10,,,12,3,36,9,,
five_resource,25,1,1,109,9,3,65,17,33,9,5,2,,,,
five_resource,25,2,0,109,2,1,,,,,,,78,20,,
five_resource,25,3,0,109,3,1,,,71,18,15,4,,,,
five_resource,25,4,0,109,12,3,100,25,56,14,8,2,40,10,,
five_resource,26,1,0,114,13,4,37,10,97,25,5,2,,,,
five_resource,26,2,1,114,10,3,98,25,10,3,,,58,15,,
five_resource,26,3,0,114,7,2,47,12,,,15,4,35,9,,
five_resource,26,4,0,114,12,3,,,84,21,4,1,,,,
five_resource,27,1,0,79,45,12,,,,,1,1,,,,
five_resource,27,2,0,79,14,4,,,,,10,3,34,9,,
five_resource,27,3,1,79,3,1,27,7,23,6,39,10,23,6,,
five_resource,27,4,0,79,8,2,72,18,,,4,1,,,,
five_resource,28,1,0,139,17,5,,,,,5,2,,,,
five_resource,28,2,0,139,14,4,134,34,30,8,6,2,54,14,,
five_resource,28,3,1,139,11,3,75,19,19,5,3,1,115,29,,
five_resource,28,4,0,139,4,1,100,25,,,8,2,28,7,,
five_resource,29,1,0,124,5,2,,,93,24,9,3,13,4,,
five_resource,29,2,0,124,42,11,122,31,78,20,6,2,,,,
five_resource,29,3,0,124,19,5,,,,,31,8,,,,
five_resource,29,4,1,124,24,6,28,7,48,12,4,1,,,,
five_resource,30,1,1,161,5,2,5,2,93,24,37,10,29,8,,
five_resource,30,2,0,161,42,11,66,17,114,29,6,2,110,28,,
five_resource,30,3,0,161,19,5,83,21,99,25,7,2,139,35,,
five_resource,30,4,0,161,4,1,,,156,39,12,3,,,,
five_resource,31,1,1,105,17,5,29,8,41,11,9,3,,,,
five_resource,31,2,0,105,2,1,,,,,30,8,26,7,,
five_resource,31,3,0,105,3,1,,,,,3,1,79,20,,
five_resource,31,4,0,105,4,1,36,9,,,16,4,,,,
five_resource,32,1,1,137,21,6,133,34,9,3,65,17,101,26,,
five_resource,32,2,0,137,14,4,26,7,34,9,2,1,,,,
five_resource,32,3,0,137,15,4,55,14,,,75,19,,,,
five_resource,32,4,0,137,4,1,104,26,12,3,8,2,24,6,,
five_resource,33,1,0,175,13,4,,,,,1,1,33,9,,
five_resource,33,2,0,175,2,1,174,44,,,14,4,86,22,,
five_resource,33,3,1,175,19,5,115,29,147,37,11,3,67,17,,
five_resource,33,4,0,175,20,5,112,28,148,37,8,2,,,,
five_resource,34,1,1,141,13,4,17,5,141,36,77,20,49,13,,
five_resource,34,2,0,141,14,4,66,17,102,26,14,4,30,8,,
five_resource,34,3,0,141,15,4,,,,,11,3,,,,
five_resource,34,4,0,141,4,1,120,30,96,24,16,4,60,15,,
five_resource,35,1,0,126,61,16,117,30,,,21,6,,,,
five_resource,35,2,1,126,2,1,66,17,10,3,86,22,42,11,,
five_resource,35,3,0,126,3,1,35,9,71,18,7,2,23,6,,
five_resource,35,4,0,126,24,6,,,,,64,16,104,26,,
five_resource,36,1,0,86,9,3,,,,,21,6,,,,
five_resource,36,2,1,86,10,3,46,12,18,5,50,13,46,12,,
five_resource,36,3,0,86,7,2,,,,,35,9,,,,
five_resource,36,4,0,86,,,,,68,17,32,8,,,,
five_resource,37,1,1,109,13,4,69,18,57,15,33,9,69,18,,
five_resource,37,2,0,109,38,10,86,22,66,17,2,1,,,,
five_resource,37,3,0,109,3,1,19,5,47,12,11,3,67,17,,
five_resource,37,4,0,109,8,2,80,20,20,5,8,2,56,14,,
five_resource,38,1,1,69,9,3,9,3,25,7,5,2,17,5,,
five_resource,38,2,0,69,14,4,58,15,,,2,1,,,,
five_resource,38,3,0,69,35,9,,,,,7,2,,,,
five_resource,38,4,0,69,16,4,,,,,12,3,,,,
five_resource,39,1,0,104,9,3,37,10,73,19,1,1,21,6,,
five_resource,39,2,0,104,6,2,,,,,2,1,70,18,,
five_resource,39,3,0,104,23,6,83,21,7,2,99,25,,,,
five_resource,39,4,1,104,28,7,36,9,60,15,8,2,104,26,,
five_resource,40,1,0,120,1,1,45,12,,,25,7,,,,
five_resource,40,2,0,120,6,2,102,26,82,21,34,9,74,19,,
five_resource,40,3,0,120,19,5,,,11,3,23,6,,,,
five_resource,40,4,1,120,36,9,100,25,24,6,,,52,13,,
five_resource,41,1,0,126,5,2,73,19,109,28,9,3,,,,
five_resource,41,2,1,126,2,1,110,28,90,23,6,2,18,5,,
five_resource,41,3,0,126,11,3,23,6,35,9,7,2,,,,
five_resource,41,4,0,126,4,1,36,9,,,4,1,,,,
five_resource,42,1,0,108,21,6,,,,,17,5,53,14,,
five_resource,42,2,0,108,2,1,10,3,,,10,3,,,,
five_resource,42,3,0,108,7,2,,,,,23,6,31,8,,
five_resource,42,4,1,108,4,1,8,2,56,14,4,1,,,,
five_resource,43,1,0,110,9,3,89,23,,,65,17,17,5,,
five_resource,43,2,1,110,10,3,62,16,18,5,10,3,,,,
five_resource,43,3,0,110,,,,,107,27,23,6,,,,
five_resource,43,4,0,110,32,8,104,26,16,4,4,1,,,,
five_resource,44,1,1,97,1,1,37,10,25,7,37,10,33,9,,
five_resource,44,2,0,97,30,8,,,,,10,3,,,,
five_resource,44,3,0,97,35,9,,,87,22,15,4,,,,
five_resource,44,4,0,97,4,1,72,18,20,5,36,9,,,,
five_resource,45,1,1,109,5,2,53,14,25,7,101,26,,,,
five_resource,45,2,0,109,26,7,86,22,34,9,,,,,,
five_resource,45,3,0,109,7,2,23,6,,,11,3,,,,
five_resource,45,4,0,109,4,1,28,7,100,25,40,10,16,4,,
five_resource,46,1,0,122,1,1,121,31,,,57,15,37,10,,
five_resource,46,2,1,122,2,1,46,12,114,29,18,5,90,23,,
five_resource,46,3,0,122,23,6,39,10,75,19,11,3,,,,
five_resource,46,4,0,122,12,3,72,18,88,22,12,3,60,15,,
five_resource,47,1,0,182,81,21,81,21,161,41,5,2,,,,
five_resource,47,2,1,182,2,1,46,12,130,33,38,10,22,6,,
five_resource,47,3,0,182,3,1,155,39,7,2,31,8,,,,
five_resource,47,4,0,182,8,2,144,36,4,1,12,3,,,,
five_resource,48,1,1,97,5,2,13,4,97,25,17,5,33,9,,
five_resource,48,2,0,97,34,9,,,22,6,2,1,,,,
five_resource,48,3,0,97,15,4,91,23,,,7,2,39,10,,
five_resource,48,4,0,97,44,11,,,24,6,4,1,,,,
five_resource,49,1,0,151,13,4,105,27,25,7,21,6,53,14,,
five_resource,49,2,0,151,62,16,126,32,22,6,6,2,,,,
five_resource,49,3,1,151,3,1,75,19,91,23,11,3,43,11,,
five_resource,49,4,0,151,48,12,,,,,8,2,,,,
five_resource,50,1,0,104,1,1,49,13,,,9,3,,,,
five_resource,50,2,0,104,26,7,50,13,,,2,1,,,,
five_resource,50,3,0,104,3,1,59,15,,,11,3,,,,
five_resource,50,4,1,104,4,1,60,15,76,19,20,5,16,4,,
five_resource,51,1,0,120,5,2,37,10,17,5,13,4,,,,
five_resource,51,2,0,120,2,1,,,54,14,10,3,,,,
five_resource,51,3,0,120,39,10,,,,,15,4,,,,
five_resource,51,4,1,120,4,1,80,20,24,6,8,2,12,3,,
five_resource,52,1,0,110,,,,,81,21,13,4,,,,
five_resource,52,2,1,110,6,2,50,13,70,18,34,9,18,5,,
five_resource,52,3,0,110,55,14,,,,,7,2,,,,
five_resource,52,4,0,110,44,11,92,23,84,21,12,3,,,,
five_resource,53,1,0,119,5,2,113,29,37,10,9,3,,,,
five_resource,53,2,0,119,18,5,,,110,28,2,1,,,,
five_resource,53,3,1,119,3,1,63,16,47,12,11,3,59,15,,
five_resource,53,4,0,119,116,29,,,,,4,1,,,,
five_resource,54,1,0,124,33,9,,,45,12,9,3,,,,
five_resource,54,2,0,124,26,7,,,118,30,2,1,,,,
five_resource,54,3,0,124,7,2,,,119,30,27,7,31,8,,
five_resource,54,4,1,124,4,1,96,24,80,20,8,2,88,22,,
five_resource,55,1,1,137,13,4,73,19,29,8,5,2,85,22,,
five_resource,55,2,0,137,2,1,42,11,,,46,12,,,,
five_resource,55,3,0,137,15,4,,,,,7,2,31,8,,
five_resource,55,4,0,137,12,3,,,,,36,9,20,5,,
five_resource,56,1,0,164,1,1,133,34,,,29,8,89,23,,
five_resource,56,2,0,164,42,11,158,40,,,38,10,62,16,,
five_resource,56,3,0,164,3,1,111,28,127,32,83,21,,,,
five_resource,56,4,1,164,8,2,52,13,152,38,8,2,44,11,,
five_resource,57,1,0,143,13,4,49,13,,,25,7,77,20,,
five_resource,57,2,0,143,2,1,30,8,130,33,18,5,,,,
five_resource,57,3,1,143,19,5,75,19,135,34,3,1,,,,
five_resource,57,4,0,143,16,4,,,,,44,11,20,5,,
five_resource,58,1,1,109,33,9,93,24,29,8,13,4,93,24,,
five_resource,58,2,0,109,34,9,98,25,,,10,3,,,,
five_resource,58,3,0,109,3,1,39,10,,,15,4,23,6,,
five_resource,58,4,0,109,68,17,,,60,15,4,1,,,,
five_resource,59,1,0,115,13,4,93,24,,,21,6,,,,
five_resource,59,2,0,115,6,2,,,,,30,8,,,,
five_resource,59,3,1,115,11,3,19,5,63,16,3,1,75,19,,
five_resource,59,4,0,115,12,3,48,12,8,2,4,1,28,7,,
five_resource,60,1,0,126,1,1,77,20,,,13,4,21,6,,
five_resource,60,2,1,126,2,1,78,20,18,5,10,3,,,,
five_resource,60,3,0,126,3,1,75,19,39,10,23,6,,,,
five_resource,60,4,0,126,4,1,48,12,84,21,28,7,,,,
five_resource,61,1,0,94,1,1,81,21,,,9,3,,,,
five_resource,61,2,1,94,22,6,22,6,82,21,6,2,42,11,,
five_resource,61,3,0,94,71,18,,,,,3,1,,,,
five_resource,61,4,0,94,36,9,,,,,8,2,,,,
five_resource,62,1,0,116,33,9,,,17,5,1,1,,,,
five_resource,62,2,0,116,10,3,66,17,86,22,,,22,6,,
five_resource,62,3,0,116,3,1,87,22,59,15,3,1,32,8,,
five_resource,62,4,1,116,4,1,12,3,100,25,88,22,44,11,,
five_resource,63,1,0,112,9,3,29,8,,,21,6,,,,
five_resource,63,2,0,112,2,1,,,94,24,22,6,,,,
five_resource,63,3,0,112,3,1,,,,,7,2,11,3,,
five_resource,63,4,1,112,4,1,32,8,48,12,4,1,84,21,,
five_resource,64,1,1,109,13,4,81,21,9,3,29,8,,,,
five_resource,64,2,0,109,2,1,,,78,20,14,4,22,6,,
five_resource,64,3,0,109,3,1,,,59,15,103,26,31,8,,
five_resource,64,4,0,109,4,1,88,22,,,76,19,,,,
five_resource,65,1,0,110,5,2,,,,,33,9,,,,
five_resource,65,2,1,110,6,2,6,2,66,17,26,7,22,6,,
five_resource,65,3,0,110,3,1,91,23,67,17,39,10,,,,
five_resource,65,4,0,110,4,1,8,2,44,11,,,,,,
five_resource,66,1,0,123,29,8,33,9,69,18,9,3,,,,
five_resource,66,2,0,123,2,1,,,50,13,14,4,,,,
five_resource,66,3,1,123,3,1,43,11,103,26,63,16,31,8,,
five_resource,66,4,0,123,4,1,44,11,76,19,16,4,,,,
five_resource,67,1,0,183,1,1,53,14,,,9,3,33,9,,
five_resource,67,2,0,183,54,14,170,43,22,6,42,11,,,,
five_resource,67,3,1,183,39,10,79,20,183,46,11,3,95,24,,
five_resource,67,4,0,183,28,7,32,8,160,40,8,2,64,16,,
five_resource,68,1,1,125,1,1,73,19,37,10,65,17,17,5,,
five_resource,68,2,0,125,14,4,74,19,22,6,10,3,50,13,,
five_resource,68,3,0,125,31,8,,,,,3,1,,,,
five_resource,68,4,0,125,28,7,76,19,88,22,4,1,,,,
five_resource,69,1,0,143,113,29,117,30,85,22,5,2,,,,
five_resource,69,2,0,143,66,17,,,,,10,3,,,,
five_resource,69,3,1,143,11,3,111,28,63,16,3,1,23,6,,
five_resource,69,4,0,143,8,2,,,,,20,5,,,,
five_resource,70,1,0,138,29,8,37,10,89,23,5,2,101,26,,
five_resource,70,2,1,138,22,6,34,9,74,19,30,8,,,,
five_resource,70,3,0,138,39,10,95,24,7,2,15,4,,,,
five_resource,70,4,0,138,20,5,72,18,8,2,84,21,36,9,,
five_resource,71,1,0,120,13,4,49,13,33,9,9,3,,,,
five_resource,71,2,0,120,2,1,98,25,66,17,6,2,14,4,,
five_resource,71,3,0,120,7,2,43,11,,,7,2,31,8,,
five_resource,71,4,1,120,8,2,60,15,40,10,48,12,,,,
five_resource,72,1,0,71,1,1,,,,,13,4,,,,
five_resource,72,2,0,71,6,2,,,,,2,1,,,,
five_resource,72,3,1,71,11,3,51,13,3,1,,,15,4,,
five_resource,72,4,0,71,4,1,4,1,44,11,8,2,,,,
five_resource,73,1,0,123,1,1,77,20,101,26,29,8,49,13,,
five_resource,73,2,0,123,2,1,54,14,122,31,18,5,34,9,,
five_resource,73,3,1,123,3,1,119,30,55,14,19,5,75,19,,
five_resource,73,4,0,123,36,9,,,,,12,3,,,,
five_resource,74,1,0,134,13,4,121,31,85,22,49,13,,,,
five_resource,74,2,1,134,2,1,42,11,,,38,10,18,5,,
five_resource,74,3,0,134,23,6,111,28,,,3,1,,,,
five_resource,74,4,0,134,8,2,24,6,,,44,11,,,,
five_resource,75,1,0,134,1,1,121,31,21,6,9,3,33,9,,
five_resource,75,2,1,134,10,3,22,6,126,32,18,5,,,,
five_resource,75,3,0,134,15,4,75,19,115,29,11,3,47,12,,
five_resource,75,4,0,134,20,5,,,,,8,2,124,31,,
five_resource,76,1,0,124,5,2,,,,,17,5,,,,
five_resource,76,2,0,124,2,1,70,18,,,46,12,,,,
five_resource,76,3,0,124,7,2,,,,,43,11,19,5,,
five_resource,76,4,1,124,4,1,68,17,120,30,12,3,60,15,,
five_resource,77,1,0,87,53,14,57,15,33,9,9,3,,,,
five_resource,77,2,0,87,10,3,,,30,8,82,21,78,20,,
five_resource,77,3,1,87,7,2,67,17,19,5,35,9,27,7,,
five_resource,77,4,0,87,28,7,,,76,19,12,3,,,,
five_resource,78,1,0,86,13,4,53,14,85,22,,,37,10,,
five_resource,78,2,1,86,38,10,62,16,18,5,2,1,50,13,,
five_resource,78,3,0,86,3,1,55,14,35,9,39,10,23,6,,
five_resource,78,4,0,86,76,19,,,16,4,4,1,,,,
five_resource,79,1,1,109,5,2,37,10,77,20,13,4,33,9,,
five_resource,79,2,0,109,30,8,,,,,14,4,,,,
five_resource,79,3,0,109,87,22,,,,,3,1,,,,
five_resource,79,4,0,109,12,3,,,80,20,4,1,100,25,,
five_resource,80,1,0,40,13,4,,,5,2,33,9,29,8,,
five_resource,80,2,0,40,14,4,,,,,,,,,,
five_resource,80,3,0,40,15,4,,,,,7,2,,,,
five_resource,80,4,1,40,28,7,32,8,12,3,16,4,36,9,,
five_resource,81,1,1,157,25,7,25,7,45,12,5,2,,,,
five_resource,81,2,0,157,6,2,74,19,122,31,6,2,18,5,,
five_resource,81,3,0,157,7,2,111,28,71,18,11,3,,,,
five_resource,81,4,0,157,4,1,112,28,72,18,24,6,24,6,,
five_resource,82,1,0,123,1,1,,,89,23,9,3,,,,
five_resource,82,2,0,123,46,12,78,20,30,8,10,3,,,,
five_resource,82,3,1,123,7,2,15,4,107,27,3,1,67,17,,
five_resource,82,4,0,123,8,2,64,16,88,22,4,1,20,5,,
five_resource,83,1,0,144,21,6,105,27,45,12,49,13,,,,
five_resource,83,2,0,144,30,8,42,11,,,2,1,,,,
five_resource,83,3,0,144,27,7,103,26,,,3,1,51,13,,
five_resource,83,4,1,144,16,4,60,15,80,20,28,7,72,18,,
five_resource,84,1,0,78,29,8,37,10,5,2,9,3,,,,
five_resource,84,2,1,78,10,3,78,20,30,8,6,2,42,11,,
five_resource,84,3,0,78,39,10,,,47,12,3,1,,,,
five_resource,84,4,0,78,24,6,,,,,12,3,,,,
five_resource,85,1,0,134,1,1,97,25,65,17,5,2,,,,
five_resource,85,2,1,134,18,5,26,7,94,24,6,2,62,16,,
five_resource,85,3,0,134,7,2,83,21,75,19,87,22,31,8,,
five_resource,85,4,0,134,4,1,60,15,132,33,8,2,,,,
five_resource,86,1,0,140,45,12,,,101,26,1,1,,,,
five_resource,86,2,0,140,10,3,122,31,,,30,8,22,6,,
five_resource,86,3,0,140,3,1,119,30,,,11,3,,,,
five_resource,86,4,1,140,12,3,76,19,120,30,8,2,,,,
five_resource,87,1,0,131,5,2,121,31,45,12,,,,,,
five_resource,87,2,0,131,26,7,,,50,13,14,4,,,,
five_resource,87,3,1,131,23,6,35,9,15,4,43,11,79,20,,
five_resource,87,4,0,131,8,2,52,13,120,30,12,3,40,10,,
five_resource,88,1,1,105,9,3,29,8,9,3,5,2,21,6,,
five_resource,88,2,0,105,10,3,50,13,18,5,58,15,,,,
five_resource,88,3,0,105,15,4,83,21,71,18,59,15,,,,
five_resource,88,4,0,105,4,1,16,4,24,6,56,14,36,9,,
five_resource,89,1,0,87,57,15,,,,,1,1,,,,
five_resource,89,2,0,87,22,6,30,8,,,6,2,,,,
five_resource,89,3,1,87,31,8,31,8,71,18,11,3,39,10,,
five_resource,89,4,0,87,20,5,,,,,8,2,,,,
five_resource,90,1,0,115,25,7,,,69,18,1,1,,,,
five_resource,90,2,0,115,14,4,38,10,,,18,5,30,8,,
five_resource,90,3,1,115,7,2,31,8,47,12,19,5,43,11,,
five_resource,90,4,0,115,40,10,,,,,36,9,,,,
five_resource,91,1,1,153,29,8,81,21,77,20,9,3,,,,
five_resource,91,2,0,153,46,12,98,25,38,10,66,17,,,,
five_resource,91,3,0,153,3,1,47,12,,,35,9,27,7,,
five_resource,91,4,0,153,20,5,80,20,,,28,7,48,12,,
five_resource,92,1,0,122,21,6,45,12,73,19,5,2,,,,
five_resource,92,2,1,122,14,4,90,23,46,12,18,5,,,,
five_resource,92,3,0,122,7,2,43,11,,,23,6,31,8,,
five_resource,92,4,0,122,4,1,12,3,,,80,20,48,12,,
five_resource,93,1,1,101,29,8,69,18,53,14,29,8,101,26,,
five_resource,93,2,0,101,2,1,90,23,,,14,4,22,6,,
five_resource,93,3,0,101,3,1,79,20,,,7,2,55,14,,
five_resource,93,4,0,101,36,9,,,96,24,28,7,,,,
five_resource,94,1,1,89,9,3,41,11,57,15,13,4,25,7,,
five_resource,94,2,0,89,,,,,50,13,2,1,,,,
five_resource,94,3,0,89,7,2,,,23,6,15,4,,,,
five_resource,94,4,0,89,8,2,,,64,16,32,8,,,,
five_resource,95,1,0,106,5,2,49,13,,,45,12,,,,
five_resource,95,2,1,106,6,2,106,27,34,9,10,3,94,24,,
five_resource,95,3,0,106,15,4,15,4,31,8,11,3,,,,
five_resource,95,4,0,106,4,1,,,100,25,88,22,20,5,,
five_resource,96,1,0,118,1,1,37,10,,,49,13,25,7,,
five_resource,96,2,1,118,10,3,78,20,70,18,38,10,66,17,,
five_resource,96,3,0,118,43,11,,,87,22,3,1,,,,
five_resource,96,4,0,118,4,1,,,92,23,44,11,,,,
five_resource,97,1,1,117,9,3,105,27,65,17,1,1,37,10,,
five_resource,97,2,0,117,30,8,,,,,18,5,,,,
five_resource,97,3,0,117,3,1,51,13,,,23,6,39,10,,
five_resource,97,4,0,117,4,1,8,2,84,21,24,6,,,,
five_resource,98,1,0,110,1,1,,,85,22,5,2,85,22,,
five_resource,98,2,1,110,6,2,86,22,66,17,10,3,30,8,,
five_resource,98,3,0,110,63,16,87,22,,,11,3,,,,
five_resource,98,4,0,110,40,10,,,,,4,1,68,17,,
five_resource,99,1,0,60,9,3,,,,,25,7,,,,
five_resource,99,2,0,60,18,5,,,10,3,26,7,,,,
five_resource,99,3,0,60,3,1,,,,,19,5,35,9,,
five_resource,99,4,1,60,24,6,28,7,8,2,,,60,15,,
port,0,1,1,93,5,2,45,12,13,4,29,8,17,5,,
port,0,2,0,93,10,3,,,,,34,9,,,,
port,0,3,0,93,7,2,,,,,,,,,,
port,0,4,0,93,16,4,,,,,36,9,,,,
port,1,1,0,102,1,1,77,20,13,4,45,12,,,,
port,1,2,1,102,2,1,82,21,38,10,10,3,14,4,,
port,1,3,0,102,7,2,,,,,35,9,47,12,,
port,1,4,0,102,8,2,28,7,,,68,17,,,,
port,2,1,0,108,1,1,,,,,61,16,,,,
port,2,2,0,108,10,3,26,7,,,90,23,,,,
port,2,3,0,108,7,2,99,25,83,21,15,4,19,5,,
port,2,4,1,108,8,2,24,6,88,22,96,24,80,20,,
port,3,1,0,123,5,2,69,18,25,7,97,25,41,11,,
port,3,2,0,123,2,1,18,5,98,25,78,20,,,,
port,3,3,1,123,3,1,27,7,103,26,43,11,51,13,,
port,3,4,0,123,4,1,72,18,40,10,88,22,16,4,,
port,4,1,0,146,17,5,57,15,105,27,5,2,,,,
port,4,2,1,146,10,3,38,10,126,32,6,2,,,,
port,4,3,0,146,15,4,75,19,131,33,103,26,31,8,,
port,4,4,0,146,16,4,128,32,,,64,16,,,,
port,5,1,0,66,5,2,29,8,,,25,7,21,6,,
port,5,2,1,66,6,2,50,13,18,5,6,2,38,10,,
port,5,3,0,66,3,1,,,19,5,7,2,,,,
port,5,4,0,66,12,3,,,,,4,1,,,,
port,6,1,0,130,21,6,25,7,125,32,45,12,49,13,,
port,6,2,1,130,6,2,98,25,50,13,10,3,26,7,,
port,6,3,0,130,3,1,95,24,,,67,17,,,,
port,6,4,0,130,8,2,,,,,32,8,,,,
port,7,1,0,131,9,3,,,,,25,7,,,,
port,7,2,0,131,6,2,46,12,,,2,1,,,,
port,7,3,1,131,23,6,59,15,51,13,3,1,,,,
port,7,4,0,131,4,1,84,21,128,32,52,13,12,3,,
port,8,1,0,94,5,2,,,,,,,,,,
port,8,2,1,94,2,1,14,4,74,19,94,24,22,6,,
port,8,3,0,94,7,2,,,,,23,6,,,,
port,8,4,0,94,12,3,52,13,,,,,,,,
port,9,1,0,96,5,2,,,,,65,17,33,9,,
port,9,2,0,96,2,1,82,21,,,6,2,,,,
port,9,3,0,96,3,1,,,,,35,9,,,,
port,9,4,1,96,12,3,76,19,12,3,4,1,72,18,,
port,10,1,0,92,9,3,,,,,41,11,25,7,,
port,10,2,0,92,2,1,58,15,30,8,10,3,,,,
port,10,3,0,92,11,3,63,16,75,19,11,3,,,,
port,10,4,1,92,4,1,64,16,12,3,40,10,,,,
port,11,1,0,127,25,7,33,9,,,9,3,,,,
port,11,2,0,127,30,8,114,29,,,,,,,,
